activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5e3a36dc8d93930002b1d70b,5dd58db3ea8bb1000212e5c3,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,6,21,6,0.26,0.91,23,19.0,14,,ok
5ddb4ad24d57d30002ebdb57,5d0c153429889a000276ed1e,2019-12-02,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,3,21,3,0.13,0.91,23,6.0,2,,ok
5de48558e201d90002cceae4,5d23dd6043101c0002904241,2019-12-09,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,11,15,13,0.48,0.65,23,64.0,2,,ok
5de728578ef8820002a63255,5dd05da4cc984d0002062e49,2019-12-11,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,17,22,17,0.74,0.96,23,63.0,12,,ok
5dedbfdb2139730002232439,5d9490d3e200bb0002073e01,2019-12-16,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,4,6,4,0.17,0.26,23,47.0,15,,ok
5df305e33b03610002b6a983,5d0c153429889a000276ed1e,2019-12-20,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,2,20,2,0.09,0.87,23,5.0,2,,ok
5e0c125115c9950002cdd46b,5d137415548651000251a699,2020-01-08,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,3,4,4,0.13,0.17,23,22.0,11,,ok
5e0eb5613941fd000256b8b2,5d137415548651000251a699,2020-01-10,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,3,4,3,0.13,0.17,23,17.0,14,,ok
5e12a9fbc2695f0002219092,5d9490d3e200bb0002073e01,2020-01-13,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,6.0,3,,ok
5e17f008d18dfa00026f9d28,5de2999e585cc6000210ad6c,2020-01-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,9,22,9,0.39,0.96,23,149.0,29,,ok
5e1be45e8b903300021e80e8,5d15699498473f0002f110e9,2020-01-20,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,9,21,9,0.39,0.91,23,66.0,18,,ok
5e1e87702026010002bf6e3b,5dfa6d413add2d00027d7ecd,2020-01-22,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,6,18,9,0.26,0.78,23,64.0,6,,ok
5e212a69da1a33000256d35b,5de2999e585cc6000210ad6c,2020-01-24,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,6,23,8,0.26,1.0,23,67.0,19,,ok
5e251ed712ce1e0002ca1b7f,5de2999e585cc6000210ad6c,2020-01-27,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,3,23,3,0.13,1.0,23,45.0,34,,ok
5e2a64f3cc6e360002ce6b51,5dfa6d413add2d00027d7ecd,2020-01-31,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,11,23,11,0.48,1.0,23,43.0,6,,ok
5e2e59697f04aa00020f3157,5de2999e585cc6000210ad6c,2020-02-03,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,7,23,7,0.3,1.0,23,52.0,30,,ok
5e30fc68bff23d00025a53f6,5df929b0739f8a00029be468,2020-02-05,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,19.0,17,,ok
5e339f697c34ee0002255207,5dd58db3ea8bb1000212e5c3,2020-02-07,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,2,19,2,0.09,0.83,23,13.0,3,,ok
5e3793db4d386200029a05e3,5df929b0739f8a00029be468,2020-02-10,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,1,1,2,0.04,0.04,23,21.0,18,,ok
5ddb4ad34d57d30002ebdb5c,5d2b478afee3f400023e27af,2019-12-02,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,12,11,0.43,0.52,23,22.0,12,,ok
5dddeddb27fb88000202d379,5d2b478afee3f400023e27af,2019-12-04,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,11,10,0.43,0.48,23,18.0,10,,ok
5de4855829b6940002f38f43,5ce897b9b9a066003474ac32,2019-12-09,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,9,9,10,0.39,0.39,23,,12,,ok
5de728578ef8820002a6325a,5ce897b9b9a066003474ac32,2019-12-11,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,9,9,9,0.39,0.39,23,56.0,12,,ok
5de9cb665dbd9700022d6937,5ce897b9b9a066003474ac32,2019-12-13,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,8,9,0.35,0.35,23,58.0,12,,ok
5dedbfdc73ea5a0002c6c464,5ce897b9b9a066003474ac32,2019-12-16,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,7,8,8,0.3,0.35,23,,10,,ok
5df062d33f23ee0002db7541,5ce897b9b9a066003474ac32,2019-12-18,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,7,7,8,0.3,0.3,23,113.0,14,,ok
5dfc40566b25e500022d68d8,5deeb375c3d5ab000280001d,2019-12-27,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,6,21,6,0.26,0.91,23,36.0,4,,ok
5e096f6cc3f8a70002d5c8b0,5ce897b9b9a066003474ac32,2020-01-06,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,20,10,0.43,0.87,23,96.0,12,,ok
5e0c125915c9950002cdd470,5ce897b9b9a066003474ac32,2020-01-08,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,11,20,11,0.48,0.87,23,55.0,10,,ok
5e0eb5633941fd000256b8b7,5ce897b9b9a066003474ac32,2020-01-10,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,20,10,0.43,0.87,23,46.0,12,,ok
5e12aa0099173d000298fca4,5ce897b9b9a066003474ac32,2020-01-13,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,19,10,0.43,0.83,23,60.0,12,,ok
5e154cfda52749000263438e,5d2b478afee3f400023e27af,2020-01-15,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,11,12,13,0.48,0.52,23,18.0,8,,ok
5e17f008d18dfa00026f9d2d,5ce897b9b9a066003474ac32,2020-01-17,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,11,19,11,0.48,0.83,23,19.0,14,,ok
5e1be465365f5c000248d271,5ce897b9b9a066003474ac32,2020-01-20,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,14,8,0.35,0.61,23,7.0,8,,ok
5e1e87712026010002bf6e40,5ce897b9b9a066003474ac32,2020-01-22,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,19,8,0.35,0.83,23,181.0,12,,ok
5e212a6dda1a33000256d365,5ce897b9b9a066003474ac32,2020-01-24,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,9,18,9,0.39,0.78,23,43.0,11,,ok
5e251ed8227dab00022a56e4,5d2b478afee3f400023e27af,2020-01-27,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,7,12,8,0.3,0.52,23,12.0,9,,ok
5e27c1eb10e16100025af5a3,5d2b478afee3f400023e27af,2020-01-29,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,6,7,10,0.26,0.3,23,8.0,20,,ok
5e2a64f4202e0d0002fe68b7,5d2b478afee3f400023e27af,2020-01-31,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,4,21,4,0.17,0.91,23,8.0,12,,ok
5e2e5969c716f70002c17167,5d2b478afee3f400023e27af,2020-02-03,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,10,11,10,0.43,0.48,23,11.0,8,,ok
5e30fc69bff23d00025a53fb,5ce897b9b9a066003474ac32,2020-02-05,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,16,8,0.35,0.7,23,66.0,11,,ok
5e339f6c7c34ee000225520c,5ce897b9b9a066003474ac32,2020-02-07,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,11,8,0.35,0.48,23,113.0,11,,ok
5e3793e4f6812800024e9bd0,5ce897b9b9a066003474ac32,2020-02-10,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,8,22,8,0.35,0.96,23,70.0,14,,ok
5e3a36dd8d93930002b1d715,5d2b478afee3f400023e27af,2020-02-12,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,5,8,6,0.22,0.35,23,11.0,14,,ok
5ddb4ad34d57d30002ebdb61,5ce897b9b9a066003474ac32,2019-12-02,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,7,9,7,0.3,0.39,23,28.0,8,,ok
5dddeddb27fb88000202d37e,5ce897b9b9a066003474ac32,2019-12-04,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,7,7,10,0.3,0.3,23,39.0,10,,ok
5de485593332ce0002e4d082,5d2b478afee3f400023e27af,2019-12-09,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,4,6,7,0.17,0.26,23,12.0,8,,ok
5de728588ef8820002a6325f,5d2b478afee3f400023e27af,2019-12-11,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,4,4,5,0.17,0.17,23,13.0,8,,ok
5df062d43f23ee0002db7546,5d2b478afee3f400023e27af,2019-12-18,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,5,5,8,0.22,0.22,23,11.0,14,,ok
5df305f313bdb1000249f1ce,5d2b478afee3f400023e27af,2019-12-20,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,5,5,5,0.22,0.22,23,8.0,8,,ok
5dfc40571a424a000284cc03,5d2b478afee3f400023e27af,2019-12-27,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,5,5,5,0.22,0.22,23,12.0,5,,ok
5e0034db95d4f00002c1d6dc,5d2b478afee3f400023e27af,2019-12-30,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,5,7,5,0.22,0.3,23,9.0,8,,ok
5e057aeeea6a540002ef7bb0,5ce897b9b9a066003474ac32,2020-01-03,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,11,14,12,0.48,0.61,23,48.0,6,,ok
5e0c1267cfee06000205ade1,5ce897b9b9a066003474ac32,2020-01-08,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,8,9,0.35,0.35,23,64.0,4,,ok
5e0eb5646a87df0002ea1eb9,5ce897b9b9a066003474ac32,2020-01-10,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,9,9,9,0.39,0.39,23,21.0,6,,ok
5e12aa0099173d000298fca9,5ce897b9b9a066003474ac32,2020-01-13,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,9,23,9,0.39,1.0,23,129.0,6,,ok
5e154cfe6f24010002447b48,5d2b478afee3f400023e27af,2020-01-15,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,4,8,6,0.17,0.35,23,18.0,4,,ok
5e17f00921d1bc00021dc59a,5ce897b9b9a066003474ac32,2020-01-17,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,9,11,10,0.39,0.48,23,4.0,6,,ok
5e1be467c9fe2f0002bc6d54,5ce897b9b9a066003474ac32,2020-01-20,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,11,23,11,0.48,1.0,23,6.0,8,,ok
5e1e8772077e11000239bc55,5ce897b9b9a066003474ac32,2020-01-22,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,10,23,10,0.43,1.0,23,29.0,4,,ok
5e212a6e4f9a8b00026eebc4,5ce897b9b9a066003474ac32,2020-01-24,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,10,17,10,0.43,0.74,23,57.0,6,,ok
5e251ed99945c60002dc5104,5ce897b9b9a066003474ac32,2020-01-27,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,21,9,0.35,0.91,23,122.0,8,,ok
5e27c1f410e16100025af5a8,5ce897b9b9a066003474ac32,2020-01-29,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,23,8,0.35,1.0,23,7.0,8,,ok
5e2a64f4cb47c800026b705b,5d2b478afee3f400023e27af,2020-01-31,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,9,10,11,0.39,0.43,23,14.0,5,,ok
5e2e596af63a960002dbba67,5ce897b9b9a066003474ac32,2020-02-03,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,7,19,7,0.3,0.83,23,23.0,9,,ok
5e30fc6a7f33fb00024dd79f,5ce897b9b9a066003474ac32,2020-02-05,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,17,8,0.35,0.74,23,18.0,8,,ok
5e339f6d7c34ee0002255211,5ce897b9b9a066003474ac32,2020-02-07,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,19,10,0.35,0.83,23,33.0,10,,ok
5e3793e6f6812800024e9bd5,5ce897b9b9a066003474ac32,2020-02-10,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,8,9,8,0.35,0.39,23,33.0,8,,ok
5e3a36de8d93930002b1d71a,5ce897b9b9a066003474ac32,2020-02-12,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,9,17,9,0.39,0.74,23,18.0,7,,ok
5ddb4ad44d57d30002ebdb66,5dd733e20c1cb60002db5882,2019-12-02,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,7,9,14,0.3,0.39,23,73.0,16,,ok
5dddede1058748000238847b,5d137415548651000251a699,2019-12-04,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,10,11,10,0.43,0.48,23,47.0,8,,ok
5de4855a3332ce0002e4d087,5d15699498473f0002f110e9,2019-12-09,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,15,17,15,0.65,0.74,23,,8,,ok
5de9cb688e6bd10002471254,5dd53fbeddaa8d00022d723b,2019-12-13,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,23,23,22,1.0,1.0,23,53.0,10,,ok
5dfc4058714b8700023d87cb,5d0c153429889a000276ed1e,2019-12-27,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,18,23,18,0.78,1.0,23,4.0,2,,ok
5e0034db95d4f00002c1d6e1,5df929b0739f8a00029be468,2019-12-30,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,11,15,11,0.48,0.65,23,54.0,4,,ok
5e0eb56507702200024cf89c,5dfa6d413add2d00027d7ecd,2020-01-10,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,8,14,10,0.35,0.61,23,21.0,6,,ok
5e12aa0199173d000298fcae,5d9490d3e200bb0002073e01,2020-01-13,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,0,18,0,0.0,0.78,23,18.0,6,,ok
5e17f00af7ce400002cb6813,5d15699498473f0002f110e9,2020-01-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,17,21,17,0.74,0.91,23,15.0,6,,ok
5e1be468fe58c100023304f3,5d15699498473f0002f110e9,2020-01-20,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,17,21,17,0.74,0.91,23,45.0,7,,ok
5e1e8773077e11000239bc5a,5dd55e22d49b8e0002893a62,2020-01-22,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,20,23,20,0.87,1.0,23,21.0,4,,ok
5e212a6f732b4e00023d8430,5dfa6d413add2d00027d7ecd,2020-01-24,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,18,21,20,0.78,0.91,23,45.0,4,,ok
5e251eda9945c60002dc5109,5dd55e22d49b8e0002893a62,2020-01-27,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,18,21,19,0.78,0.91,23,16.0,6,,ok
5e27c1f5f095ac0002b3377e,5dfa6d413add2d00027d7ecd,2020-01-29,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,20,20,20,0.87,0.87,23,23.0,6,,ok
5e2a64f54996e800022e80e9,5dd55e22d49b8e0002893a62,2020-01-31,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,19,22,19,0.83,0.96,23,12.0,6,,ok
5e2e596a7f04aa00020f3161,5dfa6d413add2d00027d7ecd,2020-02-03,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,20,21,20,0.87,0.91,23,19.0,7,,ok
5e30fc6b49faa8000276fd06,5e076de374d8df0002d03163,2020-02-05,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,20,23,19,0.87,1.0,23,19.0,2,,ok
5e339f6d9861d6000221b84c,5dd58db3ea8bb1000212e5c3,2020-02-07,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,9,23,9,0.39,1.0,23,16.0,2,,ok
5e3793e71c400c00023bfd24,5dd55e22d49b8e0002893a62,2020-02-10,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,18,22,19,0.78,0.96,23,25.0,6,,ok
5ddb4ad5e82e7100025814b5,5d214ecd3cc3870002993d43,2019-12-02,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,9,13,10,0.39,0.57,23,79.0,12,,ok
5de090d40aa2db000223f008,5d54c7b7412b660002d5a1e9,2019-12-06,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,9,18,9,0.39,0.78,23,,14,,ok
5de4855bec56380002b8d133,5d214ecd3cc3870002993d43,2019-12-09,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,9,20,9,0.39,0.87,23,,10,,ok
5e096f6fd5e63e0002bd04d1,5df94c77bddd100002dea7c2,2020-01-06,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,15,23,15,0.65,1.0,23,29.0,4,,ok
5e0c127298f3730002745c36,5dec10bef3609700028887a4,2020-01-08,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,10,14,10,0.43,0.61,23,21.0,6,,ok
5e12aa0199173d000298fcb3,5dec10bef3609700028887a4,2020-01-13,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,9,22,9,0.39,0.96,23,20.0,6,,ok
5e154d0010dcc60002321392,5d214ecd3cc3870002993d43,2020-01-15,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,12,22,12,0.52,0.96,23,23.0,10,,ok
5e17f00af7ce400002cb6818,5d214ecd3cc3870002993d43,2020-01-17,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,13,22,13,0.57,0.96,23,16.0,10,,ok
5e1be469365f5c000248d280,5d214ecd3cc3870002993d43,2020-01-20,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,14,22,14,0.61,0.96,23,21.0,8,,ok
5e1e8773bba30800027d95f1,5dec10bef3609700028887a4,2020-01-22,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,12,22,12,0.52,0.96,23,28.0,4,,ok
5e212a70732b4e00023d8435,5dec10bef3609700028887a4,2020-01-24,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,10,21,10,0.43,0.91,23,26.0,8,,ok
5e251eda232f7200028d9bdc,5d533d9b82b97900027d9c93,2020-01-27,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,23,0,0.0,1.0,23,41.0,13,,ok
5e27c1fff095ac0002b33783,5d533d9b82b97900027d9c93,2020-01-29,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,2,23,2,0.09,1.0,23,17.0,12,,ok
5e3793e775c76a00023c7adb,5d533d9b82b97900027d9c93,2020-02-10,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,10,21,10,0.43,0.91,23,40.0,36,,ok
5e3a36df587e820002c1dbb1,5dec10bef3609700028887a4,2020-02-12,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,4,9,5,0.17,0.39,23,14.0,6,,ok
5dddedd9e80942000260e965,5ce92798b9a0660034752df0,2019-12-04,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,3,14,11,0.09,0.42,33,131.0,26,,ok
5df062d48859ce000235d8b9,5dd4758422b9470002bad267,2019-12-18,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,19,33,19,0.58,1.0,33,32.0,12,,ok
5e0c125206805300024486df,5dd07e89596a5300027525f6,2020-01-08,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,5,31,5,0.15,0.94,33,56.0,6,,ok
5e154cfbc7bc7c0002d93093,5dd4758422b9470002bad267,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,4,33,4,0.12,1.0,33,22.0,8,,ok
5e30fc58bff23d00025a53a5,5e110e1fe8ee8300022d3157,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,6,30,7,0.18,0.91,33,118.0,10,,ok
5de728546474240002755200,5d1261293186bb0002e229e8,2019-12-11,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,11,33,11,0.33,1.0,33,20.0,20,,ok
5e0c12617509180002c4f42f,5d0983ec6045c10002f8d5f6,2020-01-08,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,5,26,5,0.15,0.79,33,22.0,8,,ok
5e154cfc3a5dec000280930e,5d0983ec6045c10002f8d5f6,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,4,33,4,0.12,1.0,33,46.0,14,,ok
5e1e87710ce02a0002ebb55a,5d1d3d19382ec300021c0cbe,2020-01-22,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,0,8,0,0.0,0.24,33,18.0,3,,ok
5e27c1e198fe3700028330b4,5d0983ec6045c10002f8d5f6,2020-01-29,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,0,33,0,0.0,1.0,33,8.0,10,,ok
5e30fc5fbff23d00025a53aa,5e1de364d35962000264d778,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,0,14,0,0.0,0.42,33,95.0,12,,ok
5dddeddae80942000260e96f,5dc8bc4b1d748d00029a51cb,2019-12-04,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,17,18,20,0.52,0.55,33,30.0,4,,ok
5e154cfd3a5dec0002809313,5da9244397fc8600020d7556,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,3,10,3,0.09,0.3,33,34.0,24,,ok
5e1e87710ce02a0002ebb55f,5da9244397fc8600020d7556,2020-01-22,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,3,3,3,0.09,0.09,33,16.0,15,,ok
5e27c1e861f7c10002ab3ec5,5da9244397fc8600020d7556,2020-01-29,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,5,5,5,0.15,0.15,33,18.0,22,,ok
5e30fc6046559500025028ef,5da9244397fc8600020d7556,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,3,4,5,0.09,0.12,33,65.0,20,,ok
5e3a36d0587e820002c1db72,5dcecb23b28db70002bede9a,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,10,33,10,0.3,1.0,33,83.0,18,,ok
5dddeddbe80942000260e974,5d2b478afee3f400023e27af,2019-12-04,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,3,3,5,0.09,0.09,33,118.0,4,,ok
5de72857647424000275520f,5d2b478afee3f400023e27af,2019-12-11,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,6,6,7,0.18,0.18,33,12.0,7,,ok
5df062d7edab68000219c2ce,5d2b478afee3f400023e27af,2019-12-18,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,6,7,6,0.18,0.21,33,10.0,16,,ok
5e0c126f7509180002c4f439,5d2b478afee3f400023e27af,2020-01-08,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,10,10,11,0.3,0.3,33,10.0,6,,ok
5e154cfd3a5dec0002809318,5d2b478afee3f400023e27af,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,9,11,9,0.27,0.33,33,5.0,6,,ok
5de728576474240002755214,5d5de453c11dd200025aa40b,2019-12-11,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,12,24,16,0.36,0.73,33,74.0,17,,ok
5df062d8edab68000219c2d3,5d5de453c11dd200025aa40b,2019-12-18,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,1,29,2,0.03,0.88,33,251.0,22,,ok
5e154cfe3a5dec000280931d,5ce9c746b9a0660034769abd,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,13,33,14,0.39,1.0,33,88.0,11,,ok
5e30fc6249faa8000276fcbf,5dc2cb035d818b000215db02,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,1,1,3,0.03,0.03,33,63.0,13,,ok
5e3a36d8587e820002c1db7c,5ce9c746b9a0660034769abd,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,14,33,14,0.42,1.0,33,106.0,14,,ok
5de728586474240002755219,5d0c153429889a000276ed1e,2019-12-11,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,10,31,10,0.3,0.94,33,6.0,2,,ok
5e27c1e91b85e90002b796c2,5d0c153429889a000276ed1e,2020-01-29,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,8,31,8,0.24,0.94,33,4.0,2,,ok
5e3a36d9587e820002c1db81,5dd58db3ea8bb1000212e5c3,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,25,33,26,0.76,1.0,33,13.0,10,,ok
5df062d9edab68000219c2dd,5d0c153429889a000276ed1e,2019-12-18,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,5,27,5,0.15,0.82,33,10.0,2,,ok
5e0c127338e0f90002c5fed8,5de80b7e97e4240002df9ea4,2020-01-08,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,6,31,6,0.18,0.94,33,44.0,13,,ok
5e1e877714c9e700025cae81,5de5665b64db250002bcc2ad,2020-01-22,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,0,33,0,0.0,1.0,33,28.0,7,,ok
5e27c1ea1b85e90002b796c7,5d0c153429889a000276ed1e,2020-01-29,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,6,30,6,0.18,0.91,33,23.0,2,,ok
5e3a36da587e820002c1db86,5de2999e585cc6000210ad6c,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,6,33,6,0.18,1.0,33,119.0,16,,ok
5e0c1274b859b90002cdab8e,5de80b7e97e4240002df9ea4,2020-01-08,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,7,33,7,0.21,1.0,33,,7,,ok
5e154d01f5f73c0002632590,5de80b7e97e4240002df9ea4,2020-01-15,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,8,33,8,0.24,1.0,33,43.0,18,,ok
