activityId,date,workerId,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5e1e1bdadab5c90002caa14b,2020-01-20,5e0d24ce283cdf00027c2c5d,YINS BRASIL,Condor - Curitiba - São Braz,1,0,0,0.1,0.0,10,18.0,4,2.0,1
5e1e1c84061b7e00029d279b,2020-01-14,5daa32561f47c700024aa1f6,ROOTS TO GO,Condor - Curitiba - Água Verde,3,3,5,0.6,0.6,5,,10,1.0,1
5e1e230844112900023e63cd,2020-01-14,5d99276cbcbdb3000288059b,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,3,,6,5.0,0
5e1e230844112900023e63d1,2020-01-14,5d99276cbcbdb3000288059b,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,1,1,1,0.2,0.2,5,,10,1.0,1
5e1e267ef0081b0002f83a91,2020-01-14,5db72bbd2546450002800f62,ROOTS TO GO,Condor - Curitiba - Pinheirinho,0,2,0,0.0,0.4,5,,10,1.0,1
5e1e8749be8c3300021532ce,2020-01-22,5d6a67e857564a000280bcd4,JAYFEX CONSULTING,Distribuidora Leonel - CIC,4,12,4,0.33,1.0,12,12.0,6,5.0,0
5e1e87570ce02a0002ebb555,2020-01-22,5d1574b198473f0002f113bc,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,11,33,11,0.33,1.0,33,7.0,2,1.0,1
5e1e87731c71360002b4990d,2020-01-22,5e0a053ed7fbda0002ae1c7e,AMABENE (CÂMARA FRIA),Stresser - Rio Branco do Sul,11,24,11,0.41,0.89,27,94.0,11,2.0,1
5e1e87742026010002bf6e54,2020-01-22,5dbf4c6abdda6a0002b68276,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,2,0,0.0,0.67,3,28.0,6,5.0,0
5e1e877514c9e700025cae72,2020-01-22,5e0775a174d8df0002d039c3,LOMAN COGUMELOS,Super Muffato - Cascavel - Comercial,2,10,2,0.2,1.0,10,10.0,2,4.0,0
5e1e877614c9e700025cae7c,2020-01-22,5d0c153429889a000276ed1e,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,8,32,8,0.24,0.97,33,23.0,2,1.0,1
5e1e877648671100029a44de,2020-01-22,5dcd1e4497f3a60002d3bcff,AMABENE (CÂMARA FRIA),Supermercados Goes - S. J. dos Pinhais - Afonso Pena,2,7,2,0.22,0.78,9,20.0,6,2.0,1
5e1e877814c9e700025cae86,2020-01-22,5d0c153429889a000276ed1e,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,5,32,5,0.15,0.97,33,11.0,2,1.0,1
5e1e877914c9e700025cae8b,2020-01-22,5d0c153429889a000276ed1e,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Uvaranas,4,31,4,0.12,0.94,33,10.0,2,1.0,1
5e1e8779bba30800027d9614,2020-01-22,5de7e593d0943c000243b8d8,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,1,2,1,0.33,0.67,3,46.0,8,2.0,1
5e1e877a14c9e700025cae90,2020-01-22,5e1b674548147c000225b0b3,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Centro,3,29,3,0.09,0.88,33,105.0,12,5.0,0
5e1e877abba30800027d9619,2020-01-22,5dd5bc14d83f100002910d71,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,3,43.0,8,2.0,1
5e1e8781f3ce5a0002253d56,2020-01-22,5da71b107fb7170002ad6e33,CONDOR MATRIZ,Condor - Araucária - BR,0,0,0,0.0,0.0,55,327.0,8,2.0,1
5e1f79aa529503000216e936,2020-01-14,5dd55e22d49b8e0002893a62,ROOTS TO GO,Condor - Ponta Grossa - Centro,3,5,3,0.6,1.0,5,,10,5.0,0
5e1f814958eb1e00028e11ef,2020-01-14,5dffe7a0c835730002398fa6,ROOTS TO GO,Condor - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,5,,10,1.0,1
5e1fd8cace87bf000251f891,2020-01-23,5dc7fe2a14a47c0002ed1745,WAY BEER,Tissi - Campo Comprido,6,13,6,0.46,1.0,13,9.0,2,3.0,0
5e1fd8cbc4267f0002d61ea0,2020-01-23,5de7e593d0943c000243b8d8,WAY BEER,Tissi - Cotolengo,2,13,2,0.15,1.0,13,11.0,4,2.0,1
5e1fd8dfce87bf000251f8b4,2020-01-23,5e0d24ce283cdf00027c2c5d,RBR,Big - Curitiba - Arthur Bernardes,4,4,4,0.27,0.27,15,93.0,18,1.5,1
5e1fd8e2ce87bf000251f8c8,2020-01-23,5dd2a665849da70002026762,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,9,9,10,0.39,0.39,23,27.0,14,1.5,1
5e1fd8e72e77f400029a210f,2020-01-23,5da71b107fb7170002ad6e33,CONDOR MATRIZ,Condor - Araucária - BR,0,0,0,0.0,0.0,61,139.0,13,2.0,1
5e1fd8e9ce87bf000251f8d7,2020-01-23,5dbcd300677cf500027903a3,CONDOR MATRIZ,Condor - Joinville - América,0,52,0,0.0,0.88,59,11.0,4,1.0,1
5e1fd8eac4267f0002d61ed7,2020-01-23,5da5f89c3778a80002097293,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,59,0,0.0,1.0,59,91.0,7,1.0,1
5e1fd8ebc4267f0002d61edc,2020-01-23,5da71b107fb7170002ad6e33,CONDOR MATRIZ,Condor - Araucária - BR,0,8,0,0.0,0.14,59,141.0,4,1.0,1
5e1fd8ec776509000298e375,2020-01-23,5cc77920e3cc6f003875753a,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,0,1,0,0.0,0.01,77,86.0,8,2.0,1
5e1fd8ed776509000298e37a,2020-01-23,5dbcd300677cf500027903a3,CONDOR MATRIZ,Condor - Joinville - América,0,26,1,0.0,0.34,77,24.0,10,1.0,1
5e1fd8eec4267f0002d61ee6,2020-01-23,5da71b107fb7170002ad6e33,CONDOR MATRIZ,Condor - Araucária - BR,0,0,0,0.0,0.0,77,148.0,7,1.0,1
5e1fd8ef776509000298e37f,2020-01-23,5da5f89c3778a80002097293,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,49,0,0.0,0.89,55,82.0,14,1.0,1
5e1fd8f0776509000298e384,2020-01-23,5cc77920e3cc6f003875753a,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,55,95.0,9,2.0,1
5e1fd8f0c4267f0002d61eeb,2020-01-23,5da71b107fb7170002ad6e33,CONDOR MATRIZ,Condor - Araucária - BR,0,0,0,0.0,0.0,55,207.0,8,2.0,1
5e1fd8f1c4267f0002d61ef0,2020-01-23,5dbcd300677cf500027903a3,CONDOR MATRIZ,Condor - Joinville - América,3,42,4,0.05,0.76,55,24.0,8,1.0,1
5e1fd8f3c4267f0002d61ef5,2020-01-23,5dea5a8b495b9d000273b486,CONDOR MATRIZ,Condor - Curitiba - Ahú,1,12,1,0.02,0.2,59,61.0,8,2.0,1
5e2052bb55931200020de99d,2020-01-16,5df6b310cb2a980002b788d3,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,3,0,0.0,1.0,3,,6,4.0,0
5e2052bb55931200020de9a1,2020-01-16,5df6b310cb2a980002b788d3,DOM ELISEO,Condor - Colombo - Maracanã,3,6,3,0.43,0.86,7,,14,2.0,1
5e205e5aa5c1f6000223b0b9,2020-01-16,5d2b478afee3f400023e27af,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,3,,6,1.0,1
5e2067835c3a98000256839f,2020-01-16,5ce897b9b9a066003474ac32,DOM ELISEO,Condor -  Paranaguá - Raia,2,3,3,0.29,0.43,7,,14,3.0,0
5e206835dbbe650002a5003c,2020-01-16,5e0eb537b2bb43000295fd6d,MOINHO DO NORDESTE,Condor - Joinville - Itaum,0,0,0,0.0,0.0,3,,6,4.0,0
5e206835dbbe650002a50040,2020-01-16,5e0eb537b2bb43000295fd6d,ROOTS TO GO,Condor - Joinville - Itaum,0,0,0,0.0,0.0,5,,10,3.0,0
5e207c94aa19a100025d6e59,2020-01-16,5df52cea512e9100022dcd7b,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,1,0,0.0,0.33,3,,6,2.0,1
5e207c94aa19a100025d6e5d,2020-01-16,5df52cea512e9100022dcd7b,DOM ELISEO,Condor - Curitiba - Pinheirinho,2,6,2,0.29,0.86,7,,14,3.0,0
5e20947a5d28af00024f44fc,2020-01-16,5de3d6c048d3f900024ea7e3,DOM ELISEO,Condor - Curitiba - Santa Quitéria,1,5,1,0.14,0.71,7,,14,2.0,1
5e20ac7d2a6b6500027f93c5,2020-01-16,5e0eb537b2bb43000295fd6d,MOINHO DO NORDESTE,Condor - Joinville - América,0,0,0,0.0,0.0,3,,6,5.0,0
5e20ac7d2a6b6500027f93c9,2020-01-16,5e0eb537b2bb43000295fd6d,ROOTS TO GO,Condor - Joinville - América,0,5,0,0.0,1.0,5,,10,2.0,1
5e20bccb41f63a0002f788b7,2020-01-20,5d5f29834aa445000265877a,LATICÍNIOS HECKE,Big - Curitiba - Av. Paraná,0,3,0,0.0,1.0,3,65.0,6,4.0,0
5e20bccbd6f69a00028aa0ac,2020-01-20,5e18cfe23a580e0002564dde,LATICÍNIOS HECKE,Mercadorama - Curitiba - Rebouças,0,3,0,0.0,1.0,3,20.0,4,1.0,1
5e20c6bd06374b00029554a8,2020-01-16,5dc1e88767625a0002d06324,DOM ELISEO,Condor - Ponta Grossa - Jd. Carvalho,1,5,1,0.14,0.71,7,,14,1.0,1
5e20cb0cb23950000265fd3e,2020-01-16,5d1574b198473f0002f113bc,DOM ELISEO,Condor -  Araucária - Bairro Costeira,1,5,1,0.14,0.71,7,,14,4.0,0
5e20cbfcabc1f60002772925,2020-01-16,5dffe7a0c835730002398fa6,DOM ELISEO,Condor - Curitiba - São Braz,1,5,1,0.14,0.71,7,,14,1.0,1
5e20d17306374b0002955bd9,2020-01-16,5e1358ad5e8047000201a429,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,,6,2.0,1
5e20dadc6233b30002abf9bf,2020-01-16,5dea5a8b495b9d000273b486,DOM ELISEO,Condor - Curitiba - Nilo Peçanha,1,2,1,0.14,0.29,7,,14,1.0,1
5e20dafc06374b000295609f,2020-01-16,5dea5a8b495b9d000273b486,DOM ELISEO,Condor - Curitiba - Santa Cândida,1,1,1,0.14,0.14,7,,14,1.0,1
5e20e0e406374b0002956337,2020-01-16,5de3d6c048d3f900024ea7e3,DOM ELISEO,Condor - Curitiba - Água Verde,1,4,1,0.14,0.57,7,,14,2.0,1
5e20ee62c78b65000261c466,2020-01-16,5d1574b198473f0002f113bc,DOM ELISEO,Condor - Araucária - BR,3,6,4,0.43,0.86,7,,14,2.0,1
5e212a57f5a7a900021ad226,2020-01-24,5da5f89c3778a80002097293,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,44,0,0.0,0.72,61,77.0,34,1.0,1
5e212a5b3204aa0002bcee97,2020-01-24,5e0cdd592f35d50002e521cb,AMABENE (CÂMARA FRIA),Circuito Atacadista,7,9,7,0.35,0.45,20,39.0,14,4.0,0
5e212a63f5a7a900021ad23a,2020-01-24,5da5f89c3778a80002097293,CONDOR MATRIZ,Condor - Curitiba - Champagnat,3,56,3,0.05,0.95,59,80.0,10,2.0,1
5e212a66da1a33000256d356,2020-01-24,5dd55e22d49b8e0002893a62,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,6,23,6,0.26,1.0,23,13.0,4,4.5,0
5e212a6e26cbc2000250c901,2020-01-24,5d9f89dd18bb460002151a1f,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,1,0,0.0,0.33,3,113.0,10,5.0,0
5e212a71f5a7a900021ad271,2020-01-24,5d9f89dd18bb460002151a1f,NOVILHO NOBRE (CÂMARA FRIA),Harger - Araucária,8,8,8,1.0,1.0,8,3.0,2,1.5,1
5e212a758c256f000241572d,2020-01-24,5dbcd300677cf500027903a3,CONDOR MATRIZ,Condor - Joinville - América,0,21,0,0.0,0.27,77,38.0,16,2.0,1
5e212a76732b4e00023d8449,2020-01-24,5dbc21b2e883f000021556ce,CONDOR MATRIZ,Condor - Araucária - BR,0,64,0,0.0,0.83,77,142.0,20,4.0,0
5e212a7e26cbc2000250c91f,2020-01-24,5de6a61a0fff460002c0493f,CONDOR MATRIZ,Condor - Curitiba - Ahú,10,1,10,0.17,0.02,59,16.0,4,2.0,1
5e2198bb8c256f00024166ec,2020-01-16,5ce9c746b9a0660034769abd,DOM ELISEO,Condor - Curitiba - Torres,1,3,1,0.14,0.43,7,,14,1.0,1
5e21996363196a0002a053ce,2020-01-16,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,1,1,0.0,0.33,3,,6,5.0,0
5e21b6f1fd0700000249814b,2020-01-17,5d94b47d7574da0002e493d5,ROOTS TO GO,Condor - Curitiba - Nilo Peçanha,1,1,1,0.2,0.2,5,,10,2.0,1
5e21bf2afd065b000204e622,2020-01-17,5de7a14fccd3f400029548b6,ROOTS TO GO,Condor - Araucária - BR,0,3,0,0.0,0.6,5,,10,5.0,0
5e21c5f1fd065b000204ea63,2020-01-17,5e0883c967dd340002954f11,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,1,0,0.0,0.33,3,,6,2.0,1
5e21c6a8d3a97000020fe5c6,2020-01-17,5e0883c967dd340002954f11,ROOTS TO GO,Condor - Curitiba - João Bettega,2,5,2,0.4,1.0,5,,10,2.0,1
5e21c73078a7ef0002002abf,2020-01-17,5df52cea512e9100022dcd7b,DOM ELISEO,Condor - Curitiba - Sítio Cercado,2,7,2,0.29,1.0,7,,14,4.0,0
5e21fd3963b90d000259bc16,2020-01-21,5dea4bd45b72ff0002069513,VITALIN SEM GLUTEN,Super Muffato - Campo Mourão - Mourão,1,21,1,0.05,1.0,21,584.0,18,5.0,0
5e220172367f0f0002cc7fd3,2020-01-21,5dee7b85bb3f200002f887ef,VITALIN SEM GLUTEN,Super Muffato - Maringá - Cerro Azul,6,21,6,0.29,1.0,21,48.0,15,4.0,0
5e221039e890680002e48a80,2020-01-18,5ded58cdfeedf9000244e3d6,NOVA ALIANÇA,Max Atacadista - Curitiba - Linha Verde,5,5,6,0.5,0.5,10,22.0,8,2.0,1
5e22114ce890680002e48e42,2020-01-22,5e0dd7e74248b10002c6747a,NOVA ALIANÇA,Max Atacadista - Foz do iguaçu - Debret,6,6,6,0.6,0.6,10,35.0,8,1.5,1
5e2211bbec207d00027dade0,2020-01-20,5dcf14043b32e30002b865b5,NOVA ALIANÇA,,3,11,3,0.27,1.0,11,50.0,17,5.0,0
5e2211bce890680002e48e7e,2020-01-20,5d5aa99f83a3dd0002fed554,NOVA ALIANÇA,Super Muffato - Curitiba - Folloni,7,7,7,0.64,0.64,11,76.0,11,4.0,0
5e2211bce890680002e48e83,2020-01-22,5ded58cdfeedf9000244e3d6,NOVA ALIANÇA,Super Muffato - Curitiba - Folloni,8,9,8,0.73,0.82,11,23.0,3,2.0,1
5e2211bdbdb1560002439ec1,2020-01-23,5d16487bb67b2200027fd0b0,NOVA ALIANÇA,,8,8,8,0.73,0.73,11,11.0,2,2.0,1
5e2211bde890680002e48e88,2020-01-23,5dfc41c60c86380002cc5e8b,NOVA ALIANÇA,Super Muffato - Curitiba - Folloni,7,9,7,0.64,0.82,11,26.0,6,3.5,0
5e2211bee890680002e48e8d,2020-01-18,5ded58cdfeedf9000244e3d6,NOVA ALIANÇA,Super Muffato - Curitiba - Folloni,9,11,9,0.82,1.0,11,33.0,4,1.5,1
5e2211c55d35420002071ca4,2020-01-23,5dfa6d413add2d00027d7ecd,NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,0,11,0,0.0,1.0,11,12.0,2,2.0,1
5e22125af422b90002083576,2020-01-20,5d43407a2fabe70002091889,NOVA ALIANÇA,Super Muffato - Ibiporã - Centro,2,2,2,0.18,0.18,11,14.0,2,2.0,1
5e22125bf35759000249f2a8,2020-01-20,5e1626052e63c50002be4c78,NOVA ALIANÇA,Super Muffato - Cambé - Sawade,7,9,8,0.64,0.82,11,69.0,3,3.0,0
5e22125bf35759000249f2ad,2020-01-22,5e1626052e63c50002be4c78,NOVA ALIANÇA,Super Muffato - Cambé - Sawade,7,9,7,0.64,0.82,11,44.0,4,4.0,0
5e22125bf422b9000208357b,2020-01-22,5d43407a2fabe70002091889,NOVA ALIANÇA,Super Muffato - Ibiporã - Centro,1,9,1,0.09,0.82,11,34.0,4,2.0,1
5e221262e890680002e48eb4,2020-01-24,5d669adf3a6c7e0002b841f0,NOVA ALIANÇA,Super Muffato - Londrina - Saul,6,6,6,0.55,0.55,11,18.0,6,3.5,0
5e2213130cd61d0002da04aa,2020-01-22,5e0775a174d8df0002d039c3,NOVA ALIANÇA,Super Muffato - Cascavel - Paraná,2,8,2,0.18,0.73,11,11.0,9,1.5,1
"5e22176263976c00027ae863,2020-01-20,5dd754ad0c1cb60002db67b3,SEU DIVINO,""Super Muffato - Londrina - Duque "",5,9,6,0.45,0.82,11,44.0,4,5.0,0"
5e221763e890680002e49758,2020-01-20,5e1243c91327d0000260a358,SEU DIVINO,Super Muffato - Cascavel - Brasil,7,7,7,0.64,0.64,11,48.0,7,5.0,0
5e224c3d3815f60002474003,2020-01-17,5df6b310cb2a980002b788d3,LOMAN COGUMELOS,Big - Curitiba - Santa Felicidade,8,10,8,0.8,1.0,10,,20,2.0,1
5e227bd4d73ef500023dd829,2020-01-25,5d9f89dd18bb460002151a1f,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,4,57,4,0.07,0.93,61,296.0,28,1.0,1
5e227bd4d73ef500023dd82e,2020-01-25,5de71d91c46ae70002e5e4eb,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,23.0,11,4.0,0
5e227bd4d8584b0002649c64,2020-01-25,5e08897d67dd340002955390,NOVA ALIANÇA,Max Atacadista - Curitiba - Linha Verde,0,4,2,0.0,0.4,10,63.0,6,2.0,1
5e227bd60bbe7f000234f2b4,2020-01-25,5d16487bb67b2200027fd0b0,NOVA ALIANÇA,,6,9,6,0.55,0.82,11,43.0,6,1.0,1
5e227bd70bbe7f000234f2b9,2020-01-25,5ded58cdfeedf9000244e3d6,NOVA ALIANÇA,Super Muffato - Curitiba - Folloni,9,9,9,0.82,0.82,11,8.0,2,1.5,1
5e227bdd0bbe7f000234f2c8,2020-01-25,5de2c182210b520002235be2,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,8.0,4,1.5,1
5e227bdd2b473f00021f6793,2020-01-25,5ded58cdfeedf9000244e3d6,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,12,17,14,0.52,0.74,23,37.0,2,3.0,0
5e227bde463eda0002a09c4d,2020-01-25,5df263b83f471c0002d3f15c,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,0,1,1,0.0,0.33,3,33.0,6,5.0,0
5e227bdea878bc0002b54743,2020-01-25,5d9f89dd18bb460002151a1f,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,14,52,14,0.24,0.88,59,266.0,8,1.0,1
5e227bdf459c120002514f39,2020-01-25,5d9f89dd18bb460002151a1f,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,2,69,2,0.03,0.9,77,199.0,20,1.0,1
5e227be3be36830002b91ba1,2020-01-25,5e0cd0502f35d50002e51b8b,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,2,0,0.0,0.67,3,34.0,6,2.0,1
5e227be4463eda0002a09c57,2020-01-25,5d9f89dd18bb460002151a1f,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,20,53,21,0.36,0.96,55,95.0,14,1.0,1
5e227be4be36830002b91ba6,2020-01-25,5dea5a8b495b9d000273b486,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,30.0,4,5.0,0
5e227be9459c120002514f62,2020-01-25,5d1f657ee97704000234ee22,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,48.0,8,5.0,0
5e227bec2b473f00021f67ac,2020-01-25,5dea5a8b495b9d000273b486,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,1,2,1,0.33,0.67,3,28.0,4,5.0,0
5e2371a15aa7190002a422f7,2020-01-21,5db0ed3108a9ce00021639c6,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Portão,10,27,19,0.24,0.66,41,94.0,23,3.5,0
5e251ed79945c60002dc50fa,2020-01-27,5e0dd7e74248b10002c6747a,SEU DIVINO,Super Muffato - Foz do Iguaçu - Shopping Cataratas,9,10,0,0.82,0.91,11,36.0,4,2.0,1
5e251eef12ce1e0002ca1bac,2020-01-27,5e1626052e63c50002be4c78,NOVA ALIANÇA,Max Atacadista - Londrina - Tiradentes,1,3,3,0.1,0.3,10,94.0,7,3.5,0
5e251eefdb07c700021e54c5,2020-01-27,5d9f89dd18bb460002151a1f,CONDOR MATRIZ,Condor -  Araucária - Bairro Costeira,5,56,5,0.08,0.92,61,49.0,29,4.0,0
5e251ef3327a5a00029b3985,2020-01-27,5decd43d40714400025321fb,YINS BRASIL,Condor - Curitiba - Cajuru,0,10,0,0.0,1.0,10,23.0,6,1.5,1
5e251ef53043960002c10f14,2020-01-27,5d43407a2fabe70002091889,NOVA ALIANÇA,Super Muffato - Ibiporã - Centro,5,5,5,0.45,0.45,11,34.0,6,2.5,0
5e251f10327a5a00029b39de,2020-01-27,5dc1e88767625a0002d06324,YINS BRASIL,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,10,7.0,16,1.5,1
5e259f43a3ed300002834532,2020-01-20,5de6a61a0fff460002c0493f,DOM ELISEO,Condor - Pinhais - Av. Iraí,1,5,1,0.14,0.71,7,,14,4.0,0
5e25ad2d359801000291e347,2020-01-20,5d0c153429889a000276ed1e,YINS BRASIL,Condor - Ponta Grossa - Jd. Carvalho,5,9,5,0.5,0.9,10,42.0,2,1.0,1
5e25ad333767950002517c0d,2020-01-20,5dd58db3ea8bb1000212e5c3,YINS BRASIL,Condor - Ponta Grossa - Oficinas,2,3,4,0.2,0.3,10,15.0,7,2.0,1
5e25b9d63767950002517eaf,2020-01-20,5d55d5b2bb4e0f0002312e00,LOMAN COGUMELOS,Mercadorama - Curitiba - Comendador Araújo,9,10,9,0.9,1.0,10,,20,3.4,0
5e25bdde75e5340002efb491,2020-01-20,5de71d91c46ae70002e5e4eb,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,,6,4.0,0
5e25bdde75e5340002efb495,2020-01-20,5de71d91c46ae70002e5e4eb,DOM ELISEO,Condor - São José dos Pinhais - Centro,3,6,3,0.43,0.86,7,,14,1.0,1
5e25c0f61586840002f87174,2020-01-20,5d2b478afee3f400023e27af,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,3,,6,1.0,1
5e25c0f61586840002f87178,2020-01-20,5d2b478afee3f400023e27af,DOM ELISEO,Condor -  Paranaguá - Centro,4,4,4,0.57,0.57,7,,14,1.0,1
5e25cda93c4fe200025c56e5,2020-01-20,5d1574b198473f0002f113bc,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,3,,6,2.0,1
5e25d70f708ad2000290d7c9,2020-01-20,5ce897b9b9a066003474ac32,DOM ELISEO,Condor -  Paranaguá - Raia,2,6,2,0.29,0.86,7,,14,1.0,1
5e25d9f4708ad2000290d95a,2020-01-20,5de7a14fccd3f400029548b6,DOM ELISEO,Condor - Curitiba - Ahú,2,3,2,0.29,0.43,7,,14,5.0,0
5e25dac4821e41000266cf5f,2020-01-20,5d1574b198473f0002f113bc,MOINHO DO NORDESTE,Condor - Araucária - BR,0,0,1,0.0,0.0,3,,6,2.0,1
5e25f06f689e09000201728c,2020-01-20,5de7a14fccd3f400029548b6,DOM ELISEO,Condor - Almirante Tamandaré - Alto Pinheiros,2,6,2,0.29,0.86,7,,14,5.0,0
5e25f3017e09940002ee1d08,2020-01-20,5dba2ec821b78d000233c88e,LOHN BIER,Big - Curitiba - Arthur Bernardes,11,12,11,0.92,1.0,12,,24,3.5,0
5e25f3afc9991e0002778290,2020-01-20,5dba2ec821b78d000233c88e,LOHN BIER,Big - Curitiba - Boa Vista,3,12,3,0.25,1.0,12,,24,1.5,1
5e25f3afc9991e0002778298,2020-01-20,5dba2ec821b78d000233c88e,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Boa Vista,0,3,0,0.0,1.0,3,,6,1.0,1
5e25f3b663312900024ac1da,2020-01-20,5dba2ec821b78d000233c88e,LOHN BIER,Big - Curitiba - Boa Vista,3,12,3,0.25,1.0,12,,24,1.5,1
5e25f3b763312900024ac1e2,2020-01-20,5dba2ec821b78d000233c88e,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Boa Vista,0,3,0,0.0,1.0,3,,6,1.5,1
5e25fd136992fc0002b5131c,2020-01-20,5d55d5b2bb4e0f0002312e00,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Juvevê,1,3,1,0.33,1.0,3,,6,1.4,1
5e2603b162f30800023bdb4d,2020-01-20,5db24c0697ea550002b56add,MOINHO DO NORDESTE,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,3,,6,1.0,1
5e26086d62f30800023bde4b,2020-01-20,5d1652d3e141580002708d43,DOM ELISEO,Condor - Curitiba - Santa Felicidade,4,6,4,0.57,0.86,7,,14,3.0,0
5e2608fe62f30800023bde82,2020-01-20,5e1111c598775b0002236820,DOM ELISEO,Condor -  Campo Mourão,1,6,1,0.14,0.86,7,,14,4.0,0
5e26122af5ba330002c1b7f6,2020-01-20,5d94b47d7574da0002e493d5,DOM ELISEO,Condor - Curitiba - Champagnat,1,1,3,0.14,0.14,7,,14,2.0,1
5e261d6f603de60002d99629,2020-01-20,5dfc41c60c86380002cc5e8b,DOM ELISEO,Condor - Curitiba - Boa Vista,1,5,1,0.14,0.71,7,,14,1.0,1
5e26278c603de60002d99afc,2020-01-20,5dffe7a0c835730002398fa6,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Santa Felicidade,0,3,0,0.0,1.0,3,,6,4.0,0
5e262883603de60002d99b98,2020-01-20,5dd2a665849da70002026762,LOHN BIER,Big - Curitiba - Torres,11,12,11,0.92,1.0,12,,24,2.0,1
5e262a7cf5ba330002c1c97a,2020-01-20,5de3d6c048d3f900024ea7e3,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,0,3,0,0.0,1.0,3,,6,5.0,0
5e2642c3603de60002d9a231,2020-01-20,5dfef76eac05ba000287efb5,MOINHO DO NORDESTE,Condor - Joinville - América,0,2,0,0.0,0.67,3,,6,5.0,0
5e26704e76e5b100026e3bc8,2020-01-28,5e1c83d4a4519b00022cc748,MOINHO DO NORDESTE,Condor -  Campo Mourão,0,0,0,0.0,0.0,3,44.0,8,5.0,0
5e26704fc139c30002528a9b,2020-01-28,5d1e87b2e492330002e8a31d,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,2,6,2,0.09,0.26,23,45.0,5,2.0,1
5e267058c9b9a100025f0b10,2020-01-28,5dccd49197f3a60002d3b030,JAYFEX CONSULTING,Supermercados Curitiba - Caiuá,0,9,0,0.0,0.75,12,39.0,14,4.0,0
